run_accession	experiment_accession	biosample	subject_id	sample_name	library_name	hiv_group	group_evidence	platform	layout	read_length	compressed_bytes	md5	fastq_ftp	center_repository	host_depletion_status	repository_filename_signal	analysis_eligibility
SRR24785249	SRX20557973	SAMN35536855	UNRESOLVED	N100019251_L01_11.fq.gz	L605	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	900698500	1c64fcc7440450329e3a31c7290ee89f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/049/SRR24785249/SRR24785249.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785248	SRX20557974	SAMN35536856	UNRESOLVED	N100019251_L01_25.fq.gz	L606	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	546609740	5d02be4260170c9d17d2e9e3d7772436	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/048/SRR24785248/SRR24785248.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785247	SRX20557975	SAMN35536857	UNRESOLVED	N100019258_L01_30.fq.gz	L607	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	911683967	0aeabd5a0fe738e850161ae09aeabdcd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/047/SRR24785247/SRR24785247.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785246	SRX20557976	SAMN35536858	UNRESOLVED	N100019258_L01_32.fq.gz	L608	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	399675323	99b045bc18290d2ed3ca9521c1767034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/046/SRR24785246/SRR24785246.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785242	SRX20557980	SAMN35536861	UNRESOLVED	N100019260_L01_10.fq.gz	L611	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	508500939	c90dc8fe31f7e7443b0ab3f305fb0ffb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/042/SRR24785242/SRR24785242.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785245	SRX20557977	SAMN35536859	UNRESOLVED	N100019260_L01_5.fq.gz	L609	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	571724532	f4f7f545a8c973bb32a7eb8964f35a4d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/045/SRR24785245/SRR24785245.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785244	SRX20557978	SAMN35536860	UNRESOLVED	N100019260_L01_6.fq.gz	L610	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	575414525	d925f97564765585fa2d4e364f6c4f7f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/044/SRR24785244/SRR24785244.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785241	SRX20557981	SAMN35536862	UNRESOLVED	N100019260_L01_8.fq.gz	L612	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	469926026	fa14e8168e09a48b2ea155fc1018b6f2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/041/SRR24785241/SRR24785241.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785240	SRX20557982	SAMN35536863	UNRESOLVED	N100019272_L01_1.fq.gz	L613	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	551126344	b610496c09dbb4b6f743171d8003d3c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/040/SRR24785240/SRR24785240.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785239	SRX20557983	SAMN35536864	UNRESOLVED	N100019272_L01_2.fq.gz	L614	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	659314545	ffb5a1d1a26afff11de847bc7806988d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/039/SRR24785239/SRR24785239.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785238	SRX20557984	SAMN35536865	UNRESOLVED	N100019272_L01_4.fq.gz	L615	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	768606571	61103d1f5e1bba78819e7343245bf87f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/038/SRR24785238/SRR24785238.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785237	SRX20557985	SAMN35536866	UNRESOLVED	N100019272_L01_5.fq.gz	L616	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	470829238	5f923b87add07a1f0ff17646785cd30b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/037/SRR24785237/SRR24785237.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785236	SRX20557986	SAMN35536867	UNRESOLVED	N100019272_L01_6.fq.gz	L617	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	719160095	1bf0b1181043abe86e45267df5b035f6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/036/SRR24785236/SRR24785236.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785235	SRX20557987	SAMN35536868	UNRESOLVED	N100019272_L01_8.fq.gz	L618	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	542751494	69ab8448b38d666ce8aa232af6199bb5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/035/SRR24785235/SRR24785235.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785234	SRX20557988	SAMN35536869	UNRESOLVED	N100019293_L01_8.fq.gz	L619	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	624390819	f62f548d6e03105d96f2d7d14e311b09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/034/SRR24785234/SRR24785234.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785233	SRX20557989	SAMN35536870	UNRESOLVED	N100019304_L01_22.fq.gz	L620	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	970945140	2a1c1af7dd585b032c8ab2a465f15e06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/033/SRR24785233/SRR24785233.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785087	SRX20557991	SAMN35536871	UNRESOLVED	N100019304_L01_26.fq.gz	L621	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	649203069	58e060009218a6796b1cec526e991f5c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/087/SRR24785087/SRR24785087.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785086	SRX20558136	SAMN35536872	UNRESOLVED	N100019304_L01_28.fq.gz	L622	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	758325793	e817f87707ddf13f9fb5400cf2369c5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/086/SRR24785086/SRR24785086.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785085	SRX20558137	SAMN35536873	UNRESOLVED	N100019304_L01_30.fq.gz	L623	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	988307276	267301efba564c3094c5472198161141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/085/SRR24785085/SRR24785085.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785084	SRX20558138	SAMN35536874	UNRESOLVED	N100019304_L01_32.fq.gz	L624	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	901156062	8d36842441ba332be9b206fce2b50576	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24785084/SRR24785084.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785083	SRX20558139	SAMN35536875	UNRESOLVED	N100019385_L01_30.fq.gz	L625	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	639830970	8bb0dbff785d42b9806fb1fbd4e59c43	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24785083/SRR24785083.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785082	SRX20558140	SAMN35536876	UNRESOLVED	N100019385_L01_32.fq.gz	L626	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	356115483	1f01bbec4b49fedcdc764a5a09804324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24785082/SRR24785082.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785081	SRX20558141	SAMN35536877	UNRESOLVED	N100019392_L01_22.fq.gz	L627	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	798811817	e2a2b1e1f104dc480b465f68bfeb74d3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/081/SRR24785081/SRR24785081.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785080	SRX20558142	SAMN35536878	UNRESOLVED	N100019392_L01_28.fq.gz	L628	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	770114079	b81be716cdb00527a5c392531a4f6d86	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/080/SRR24785080/SRR24785080.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785079	SRX20558143	SAMN35536879	UNRESOLVED	N100019392_L01_30.fq.gz	L629	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	633320747	5181145733c2530e386089698a3a217d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/079/SRR24785079/SRR24785079.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785078	SRX20558144	SAMN35536880	UNRESOLVED	N100019392_L01_32.fq.gz	L630	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	578531899	aea9416814928a8df2617eabb1fabce2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/078/SRR24785078/SRR24785078.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785076	SRX20558146	SAMN35536881	UNRESOLVED	N100019406_L01_22.fq.gz	L631	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	820235481	58abf11fbf3a2a359780b4e25d54a62d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/076/SRR24785076/SRR24785076.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785075	SRX20558147	SAMN35536882	UNRESOLVED	N100019406_L01_26.fq.gz	L632	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	372105805	088766f94b1ba27ba3347da753298f27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/075/SRR24785075/SRR24785075.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785074	SRX20558148	SAMN35536883	UNRESOLVED	N100019406_L01_28.fq.gz	L633	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	399766737	75d2efe46ec0f0689eeb1b83d633b0c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/074/SRR24785074/SRR24785074.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785073	SRX20558149	SAMN35536884	UNRESOLVED	N100019406_L01_30.fq.gz	L634	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	944058882	46945bbe50b51fab4dc72188ef8df7ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/073/SRR24785073/SRR24785073.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785072	SRX20558150	SAMN35536885	UNRESOLVED	N100019406_L01_32.fq.gz	L635	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1001690389	fe197e9194816b7c514f7a4d131b711c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/072/SRR24785072/SRR24785072.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785071	SRX20558151	SAMN35536886	UNRESOLVED	N100019406_L01_7.fq.gz	L636	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	513425397	01b762750d111a0cd3ccd10268e60ab5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/071/SRR24785071/SRR24785071.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785070	SRX20558152	SAMN35536887	UNRESOLVED	N100019412_L01_2.fq.gz	L637	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	12024	07caf39bef5f8da292911937fddbbc3c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/070/SRR24785070/SRR24785070.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785069	SRX20558153	SAMN35536888	UNRESOLVED	N100019413_L01_26.fq.gz	L638	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	497624701	2f5e1d0f69aa7761c218537fda75774d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/069/SRR24785069/SRR24785069.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785068	SRX20558154	SAMN35536889	UNRESOLVED	N100019413_L01_28.fq.gz	L639	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	649040078	0487891543484e52748944e1ba31d276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/068/SRR24785068/SRR24785068.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785067	SRX20558155	SAMN35536890	UNRESOLVED	N100019413_L01_30.fq.gz	L640	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	608620421	c85cbdd03a9ad4609645c85f9cde0dd5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/067/SRR24785067/SRR24785067.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785065	SRX20558157	SAMN35536891	UNRESOLVED	N100019413_L01_32.fq.gz	L641	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	515311643	90681de4408b5b4b139c6889d30ae821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/065/SRR24785065/SRR24785065.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785064	SRX20558158	SAMN35536892	UNRESOLVED	N100019413_L01_7.fq.gz	L642	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	642992684	328195ef7297bb582e7087d3d284d0c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/064/SRR24785064/SRR24785064.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785063	SRX20558159	SAMN35536893	UNRESOLVED	N100019444_L01_15.fq.gz	L643	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	385573469	60a81ec50ff088edcd4aadc7197bd878	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/063/SRR24785063/SRR24785063.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785062	SRX20558160	SAMN35536894	UNRESOLVED	N100019444_L01_16.fq.gz	L644	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	681832978	f7794559fff79f5ab1799fd4aa0256b5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/062/SRR24785062/SRR24785062.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785061	SRX20558161	SAMN35536895	UNRESOLVED	N100019444_L01_17.fq.gz	L645	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	653059214	70e41b9bb213ac34f830f7213bcddbdf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/061/SRR24785061/SRR24785061.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785060	SRX20558162	SAMN35536896	UNRESOLVED	N100019444_L01_20.fq.gz	L646	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	664941994	1b274372604683945842418e0daf114f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/060/SRR24785060/SRR24785060.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785059	SRX20558163	SAMN35536897	UNRESOLVED	N100019444_L01_25.fq.gz	L647	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	619356010	1935fb05ea9c457f0e2472661fec5979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/059/SRR24785059/SRR24785059.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785058	SRX20558164	SAMN35536898	UNRESOLVED	N100019444_L01_29.fq.gz	L648	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	586600954	446f03630206213958dfbd3774cab66b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/058/SRR24785058/SRR24785058.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785057	SRX20558165	SAMN35536899	UNRESOLVED	N100019444_L01_31.fq.gz	L649	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	421314697	94db7b2df58f89d16bbe31606362ac70	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/057/SRR24785057/SRR24785057.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785054	SRX20558168	SAMN35536901	UNRESOLVED	N100019450_L01_17.fq.gz	L651	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	949659143	5c6a1efe046eb654b4836f9b9e0c82c8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/054/SRR24785054/SRR24785054.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785056	SRX20558166	SAMN35536900	UNRESOLVED	N100019450_L01_20.fq.gz	L650	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	807615578	57b6237d03ad98a68e756b5239bd537a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24785056/SRR24785056.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785338	SRX20557884	SAMN35536905	UNRESOLVED	N100019451_L01_15.fq.gz	L655	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	375241769	d9ba921f54e19488ba3dafa53e7ba731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/038/SRR24785338/SRR24785338.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785053	SRX20558169	SAMN35536902	UNRESOLVED	N100019451_L01_30.fq.gz	L652	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	841956139	880ddf1e948b5d1ae931e1742f616c02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/053/SRR24785053/SRR24785053.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785052	SRX20558170	SAMN35536903	UNRESOLVED	N100019451_L01_32.fq.gz	L653	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	386295059	4fa038dbd83d75082724f6425eb9a669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/052/SRR24785052/SRR24785052.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785339	SRX20558171	SAMN35536904	UNRESOLVED	N100019451_L01_7.fq.gz	L654	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	496047652	1f28d32c667c624713d56fa1e4994082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/039/SRR24785339/SRR24785339.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785335	SRX20557887	SAMN35536908	UNRESOLVED	N100019462_L01_10.fq.gz	L658	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	576764850	952e55cb2e208e9d23b400a49759c4f7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/035/SRR24785335/SRR24785335.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785334	SRX20557888	SAMN35536909	UNRESOLVED	N100019462_L01_11.fq.gz	L659	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	513221422	9c9417a06a45eee436d1172a44371052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/034/SRR24785334/SRR24785334.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785337	SRX20557885	SAMN35536906	UNRESOLVED	N100019462_L01_5.fq.gz	L656	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	508819010	3a6ae95a0c5769878ed735155f8e5d17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/037/SRR24785337/SRR24785337.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785333	SRX20557889	SAMN35536910	UNRESOLVED	N100019462_L01_6.fq.gz	L660	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	749097829	875dfce4ff5ee3357a8e8bf79b7b05c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/033/SRR24785333/SRR24785333.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785336	SRX20557886	SAMN35536907	UNRESOLVED	N100019462_L01_8.fq.gz	L657	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	454583372	739ab6fa1b2893285d19a0183c1b039c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/036/SRR24785336/SRR24785336.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785331	SRX20557891	SAMN35536911	UNRESOLVED	N100019463_L01_5.fq.gz	L661	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1016112259	cf2320850bf5ddb6f9d7066a543fe70b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/031/SRR24785331/SRR24785331.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
