UniRef90	kruskal_H	epsilon_squared	group_mean_range	highest_mean_group	raw_p	BH_q	group_means_json
UniRef90_A0A398KAJ5	23.00182232346242	0.7143724915934486	2.3417456342069154e-06	Enterobacterales	0.003361907428850642	0.009577006935854592	"{""Acinetobacter"": 6.522947903223331e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.3417456342069154e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A398KM18	23.00182232346242	0.7143724915934486	1.952220224616257e-06	Enterobacterales	0.003361907428850642	0.009577006935854592	"{""Acinetobacter"": 5.435789921544855e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.952220224616257e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_B0ZE13	23.00182232346242	0.7143724915934486	3.3187295356928545e-06	Enterobacterales	0.003361907428850642	0.009577006935854592	"{""Acinetobacter"": 8.889343239182229e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.3187295356928545e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_B1P7I0	23.00182232346242	0.7143724915934486	2.5370916984804484e-05	Enterobacterales	0.003361907428850642	0.009577006935854592	"{""Acinetobacter"": 1.0334186600254386e-05, ""Candida"": 0.0, ""Enterobacterales"": 2.5370916984804484e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2G5ZAL1	22.99825624082232	0.7142026781343963	0.00011275438694236056	Haemophilus	0.0033664857985823034	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 1.9592984873418183e-05, ""Haemophilus"": 0.00011275438694236056, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.599321957286289e-05}"
UniRef90_W1TX59	22.966317914831137	0.7126818054681494	0.00037185914056470467	Streptococcus	0.0034077603951636884	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.188911913290044e-05, ""Staphylococcus"": 0.00017312975960185977, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00037185914056470467}"
UniRef90_A0A158T0E8	22.836602722772284	0.7065048915605849	0.0009374661095140015	Haemophilus	0.0035804872768800317	0.009577006935854592	"{""Acinetobacter"": 9.388519605481702e-06, ""Candida"": 0.0, ""Enterobacterales"": 2.3325186168042856e-05, ""Haemophilus"": 0.0009374661095140015, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.00039889622529210017, ""Staphylococcus"": 0.0001531347933195152, ""Stenotrophomonas"": 0.0006376987968553419, ""Streptococcus"": 0.00011109970730955408}"
UniRef90_A0A2W5KSS1	22.684336677814944	0.6992541275149973	0.0003771184001134717	Haemophilus	0.0037940653879668424	0.009577006935854592	"{""Acinetobacter"": 0.00019504977905521184, ""Candida"": 0.0001681175226654578, ""Enterobacterales"": 2.2621283990974175e-05, ""Haemophilus"": 0.0003997396841044459, ""Mycobacteria"": 0.0003879165629833589, ""Pseudomonas"": 4.582375298412154e-05, ""Staphylococcus"": 0.0001478820660145065, ""Stenotrophomonas"": 3.776627280935339e-05, ""Streptococcus"": 0.00014202741653666993}"
UniRef90_A0A1X0XAM2	22.592255125284737	0.6948692916802256	8.25049598106726e-07	Enterobacterales	0.003929150946671233	0.009577006935854592	"{""Acinetobacter"": 3.6940267356726513e-07, ""Candida"": 0.0, ""Enterobacterales"": 8.25049598106726e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098AF73F	22.592255125284737	0.6948692916802256	2.9860312723867495e-06	Enterobacterales	0.003929150946671233	0.009577006935854592	"{""Acinetobacter"": 1.4781215898518061e-06, ""Candida"": 0.0, ""Enterobacterales"": 2.9860312723867495e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000E2A1D41	22.592255125284737	0.6948692916802256	1.2276485146266798e-06	Enterobacterales	0.003929150946671233	0.009577006935854592	"{""Acinetobacter"": 5.343553741701872e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.2276485146266798e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A162V0C4	22.477763659466323	0.6894173171174439	0.00037216336666727945	Pseudomonas	0.004103608799572393	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.00019402452137001872, ""Haemophilus"": 0.0003395337859269209, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.00037216336666727945, ""Staphylococcus"": 1.161871669508273e-06, ""Stenotrophomonas"": 0.00011392399023099243, ""Streptococcus"": 4.1051108887833216e-05}"
UniRef90_A0A382JTY5	22.455304698972103	0.6883478428081954	0.00012567010584528022	Enterobacterales	0.004138698682657316	0.009577006935854592	"{""Acinetobacter"": 8.492602885196643e-06, ""Candida"": 0.0, ""Enterobacterales"": 0.00012567010584528022, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.949423703342253e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_F4TN79	22.20911161731207	0.6766243627291463	1.2212411896917056e-05	Enterobacterales	0.004542867003967077	0.009577006935854592	"{""Acinetobacter"": 7.439369940152638e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.2212411896917056e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000DD0D04D	22.20911161731207	0.6766243627291463	1.6255720591540614e-06	Acinetobacter	0.004542867003967077	0.009577006935854592	"{""Acinetobacter"": 1.6255720591540614e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.5634815507309377e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A016EN64	22.15956719817769	0.6742651046751281	0.0002079206716627785	Enterobacterales	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 8.900714235656393e-06, ""Candida"": 0.0, ""Enterobacterales"": 0.0002079206716627785, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.8327297808328789e-06, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0B7LRQ9	22.15956719817769	0.6742651046751281	0.00011458853718993782	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.484939999381989e-07, ""Staphylococcus"": 1.2168250590000096e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00011458853718993782}"
UniRef90_A0A0B7M1W5	22.15956719817769	0.6742651046751281	0.0001489017195542389	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 5.683441279532042e-07, ""Staphylococcus"": 8.970526172757699e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0001489017195542389}"
UniRef90_A0A0E2PME1	22.15956719817769	0.6742651046751281	0.00014929764474600802	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.274460867530008e-07, ""Staphylococcus"": 2.7123877512460256e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00014929764474600802}"
UniRef90_A0A0E2UGZ4	22.15956719817769	0.6742651046751281	0.00010454389187601307	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.0182890048024904e-06, ""Staphylococcus"": 9.443042605703035e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00010454389187601307}"
UniRef90_A0A0M9FJG7	22.15956719817769	0.6742651046751281	0.0001382460638866605	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.038111702671009e-07, ""Staphylococcus"": 1.2122128861222471e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0001382460638866605}"
UniRef90_A0A0T7ZD96	22.15956719817769	0.6742651046751281	0.00017338850145057173	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.4648795328106919e-06, ""Staphylococcus"": 8.406425923511056e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00017338850145057173}"
UniRef90_A0A0T8AML8	22.15956719817769	0.6742651046751281	3.9293098090055235e-05	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.476129052941086e-07, ""Staphylococcus"": 1.6830851284307149e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 3.9293098090055235e-05}"
UniRef90_A0A0T8EKK9	22.15956719817769	0.6742651046751281	0.0001919836720410676	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.32655262380495e-07, ""Staphylococcus"": 8.922957200246318e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0001919836720410676}"
UniRef90_A0A0T8QTS3	22.15956719817769	0.6742651046751281	0.0002177968234777086	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.6412754512661584e-06, ""Staphylococcus"": 1.0797772804369866e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0002177968234777086}"
UniRef90_A0A0T8YBQ3	22.15956719817769	0.6742651046751281	0.00013242515368117917	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 6.392856184626508e-07, ""Staphylococcus"": 7.476315669804598e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013242515368117917}"
UniRef90_A0A0T8ZQM3	22.15956719817769	0.6742651046751281	7.66888964583994e-05	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.5221468118784253e-06, ""Staphylococcus"": 7.858477473476903e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 7.66888964583994e-05}"
UniRef90_A0A0T9AEX2	22.15956719817769	0.6742651046751281	2.139446085781969e-05	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.9938449953407557e-07, ""Staphylococcus"": 2.2795658817823812e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 2.139446085781969e-05}"
UniRef90_A0A139PM50	22.15956719817769	0.6742651046751281	0.0001013905641713772	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.600696636973663e-07, ""Staphylococcus"": 1.3217622661998554e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0001013905641713772}"
UniRef90_A0A150NSH0	22.15956719817769	0.6742651046751281	0.00010253016136909956	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.47966927783637e-07, ""Staphylococcus"": 9.912239484497169e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00010253016136909956}"
UniRef90_A0A158LJP3	22.15956719817769	0.6742651046751281	5.162934631570882e-06	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 2.968205157596848e-07, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 6.80202881870298e-08, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 5.162934631570882e-06}"
UniRef90_A0A192CBF9	22.15956719817769	0.6742651046751281	0.00023855765918932826	Enterobacterales	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 7.779483556119245e-06, ""Candida"": 0.0, ""Enterobacterales"": 0.00023855765918932826, ""Haemophilus"": 1.5622245556035108e-05, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1T0C6Z8	22.15956719817769	0.6742651046751281	0.00013881744477483042	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 5.087035787664544e-07, ""Staphylococcus"": 5.570191861305163e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013881744477483042}"
UniRef90_A0A1U7K1E4	22.15956719817769	0.6742651046751281	0.0005256609676701233	Enterobacterales	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 2.5319561389865028e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0005256609676701233, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 3.83311963460308e-05}"
UniRef90_A0A1X1GJD9	22.15956719817769	0.6742651046751281	0.00020144479649220653	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.114454479665866e-07, ""Staphylococcus"": 9.183575116184734e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00020144479649220653}"
UniRef90_A0A1X1L035	22.15956719817769	0.6742651046751281	1.8826298164573847e-05	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 8.239861193365474e-07, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 7.266566888425853e-08, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.8826298164573847e-05}"
UniRef90_A0A224AUN4	22.15956719817769	0.6742651046751281	0.0009494501971644765	Staphylococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.4817358347830658e-06, ""Staphylococcus"": 0.0009494501971644765, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.7362773539302766e-05}"
UniRef90_A0A292GD28	22.15956719817769	0.6742651046751281	0.0001292108659591787	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.023278706823436e-07, ""Staphylococcus"": 9.302393160032549e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0001292108659591787}"
UniRef90_A0A2J6EA48	22.15956719817769	0.6742651046751281	0.00013725122710069962	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.308720803665028e-07, ""Staphylococcus"": 9.061239339826443e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013725122710069962}"
UniRef90_A0A2S9SJL2	22.15956719817769	0.6742651046751281	0.0006037124730920372	Haemophilus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0006037124730920372, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.3516313106838685e-06, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 6.256065478457992e-05}"
UniRef90_A4W3M3	22.15956719817769	0.6742651046751281	0.00016276782947567965	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.254702343589869e-06, ""Staphylococcus"": 1.2415082066338053e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00016276782947567965}"
UniRef90_A5LJ88	22.15956719817769	0.6742651046751281	1.9077754601982365e-05	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.9057548702255664e-07, ""Staphylococcus"": 2.4030152075092193e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.9077754601982365e-05}"
UniRef90_A5M9J2	22.15956719817769	0.6742651046751281	2.3437948582746124e-05	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 5.366543247329261e-07, ""Staphylococcus"": 9.235390192049637e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 2.3437948582746124e-05}"
UniRef90_A8AU87	22.15956719817769	0.6742651046751281	0.00013166334190682375	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.628292288864055e-07, ""Staphylococcus"": 7.724547348243257e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013166334190682375}"
UniRef90_A8AUR6	22.15956719817769	0.6742651046751281	0.00019615561451225534	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.191784084436303e-06, ""Staphylococcus"": 8.132891156178257e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00019615561451225534}"
UniRef90_A8AVN4	22.15956719817769	0.6742651046751281	0.00010877166040786547	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.165520629924623e-07, ""Staphylococcus"": 1.106733093717887e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00010877166040786547}"
UniRef90_A8AVW8	22.15956719817769	0.6742651046751281	0.00012171615093532301	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.481522789825613e-07, ""Staphylococcus"": 8.898145613276985e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00012171615093532301}"
UniRef90_A8AW24	22.15956719817769	0.6742651046751281	0.00011552635603035325	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.322280582544848e-07, ""Staphylococcus"": 8.922178894017917e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00011552635603035325}"
UniRef90_A8AWM5	22.15956719817769	0.6742651046751281	0.00010911318897114053	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.3569584706744314e-06, ""Staphylococcus"": 1.9050597205190783e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00010911318897114053}"
UniRef90_A8AZB9	22.15956719817769	0.6742651046751281	0.00014239846079651047	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.3080949165888313e-06, ""Staphylococcus"": 1.2071386697205266e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00014239846079651047}"
UniRef90_A8AZD5	22.15956719817769	0.6742651046751281	0.00010904723721020955	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.497080409466283e-07, ""Staphylococcus"": 9.428801504915569e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00010904723721020955}"
UniRef90_A8AZI5	22.15956719817769	0.6742651046751281	0.00015147767730425707	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.009395452861904e-07, ""Staphylococcus"": 7.444056359139161e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00015147767730425707}"
UniRef90_B1I802	22.15956719817769	0.6742651046751281	0.00020877141750485627	Streptococcus	0.004628689384325273	0.009577006935854592	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 4.932883185247744e-07, ""Staphylococcus"": 5.403063478800672e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00020877141750485627}"
